pid,name,period,assists,score,kills,averageScorePerKill,deaths,averageScorePerLife,completed,opponentsDefeated,efficiency,killsDeathsRatio,killsDeathsAssists,activityDurationSeconds,standing,team,completionReason,fireteamId,startSeconds,timePlayedSeconds,playerCount,teamScore
4611686018434775199,Kyle_lks,2019-08-11T17:25:59Z,0.0,0.0,4.0,0.0,6.0,0.0,1.0,4.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,434.0,1.0,17.0,0.0,5.820328147174474e+18,3.0,431.0,8.0,0.0
4611686018434775199,Kyle_lks,2019-08-11T17:12:24Z,5.0,18.0,7.0,2.5714285714285716,12.0,1.3846153846153846,1.0,12.0,1.0,0.5833333333333334,0.7916666666666666,667.0,1.0,17.0,0.0,5.820328147174474e+18,0.0,667.0,8.0,45.0
4611686018434775199,Kyle_lks,2019-08-11T16:59:02Z,3.0,4.0,10.0,0.4,10.0,0.36363636363636365,1.0,13.0,1.3,1.0,1.15,663.0,0.0,17.0,0.0,5.820328147174474e+18,0.0,663.0,8.0,4.0
4611686018434775199,Kyle_lks,2019-08-11T16:45:00Z,6.0,36.0,16.0,2.25,14.0,2.4,1.0,22.0,1.5714285714285714,1.1428571428571428,1.3571428571428572,718.0,0.0,17.0,1.0,5.820328147174474e+18,2.0,716.0,8.0,99.0
4611686018434775199,Kyle_lks,2019-08-11T16:33:57Z,3.0,42.0,19.0,2.210526315789474,6.0,6.0,1.0,22.0,3.6666666666666665,3.1666666666666665,3.4166666666666665,533.0,0.0,17.0,0.0,5.820328147174474e+18,3.0,530.0,8.0,101.0
4611686018434775199,Kyle_lks,2019-08-11T16:24:34Z,2.0,31.0,16.0,1.9375,5.0,5.166666666666667,1.0,18.0,3.6,3.2,3.4,517.0,0.0,17.0,0.0,5.820328147174474e+18,0.0,517.0,8.0,101.0
4611686018434775199,Kyle_lks,2019-08-11T16:12:12Z,9.0,30.0,12.0,2.5,9.0,3.0,1.0,21.0,2.3333333333333335,1.3333333333333333,1.8333333333333333,627.0,0.0,17.0,0.0,5.820328147174474e+18,0.0,627.0,8.0,100.0
4611686018434775199,Kyle_lks,2019-08-11T16:03:40Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,479.0,0.0,-1.0,0.0,0.0,2.0,79.0,8.0,0.0
4611686018434775199,Kyle_lks,2019-08-11T15:45:00Z,3.0,3.0,3.0,1.0,17.0,0.16666666666666666,1.0,6.0,0.35294117647058826,0.17647058823529413,0.2647058823529412,902.0,1.0,18.0,0.0,9.360354782438309e+17,0.0,902.0,8.0,3.0
4611686018434775199,Kyle_lks,2019-08-11T15:34:36Z,0.0,0.0,0.0,0.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,507.0,1.0,18.0,0.0,9.360354782438309e+17,2.0,505.0,8.0,0.0
4611686018434775199,Kyle_lks,2019-08-11T15:28:49Z,1.0,2.0,1.0,2.0,0.0,2.0,1.0,2.0,2.0,1.0,1.5,186.0,0.0,18.0,3.0,9.360354782438309e+17,3.0,183.0,8.0,8.0
4611686018434775199,Kyle_lks,2019-08-09T06:28:24Z,9.0,53.0,21.0,2.5238095238095237,4.0,10.6,1.0,30.0,7.5,5.25,6.375,461.0,0.0,18.0,0.0,5.051819488045726e+18,2.0,459.0,8.0,100.0
4611686018434775199,Kyle_lks,2019-08-09T06:13:24Z,4.0,37.0,33.0,1.121212121212121,14.0,2.466666666666667,1.0,37.0,2.642857142857143,2.357142857142857,2.5,663.0,0.0,18.0,0.0,5.051819488045726e+18,3.0,660.0,8.0,75.0
4611686018434775199,Kyle_lks,2019-08-09T05:54:14Z,7.0,4.0,17.0,0.23529411764705882,11.0,0.3333333333333333,1.0,24.0,2.1818181818181817,1.5454545454545454,1.8636363636363635,919.0,0.0,17.0,0.0,5.051819488045726e+18,2.0,917.0,8.0,4.0
4611686018434775199,Kyle_lks,2019-08-09T05:42:24Z,2.0,6.0,14.0,0.42857142857142855,5.0,1.0,1.0,16.0,3.2,2.8,3.0,572.0,0.0,17.0,0.0,5.051819488045726e+18,3.0,569.0,8.0,6.0
4611686018434775199,Kyle_lks,2019-08-09T05:29:59Z,4.0,4.0,12.0,0.3333333333333333,5.0,0.6666666666666666,1.0,16.0,3.2,2.4,2.8,553.0,0.0,17.0,0.0,5.051819488045726e+18,2.0,551.0,8.0,4.0
4611686018434775199,Kyle_lks,2019-08-09T05:17:17Z,1.0,35.0,18.0,1.9444444444444444,3.0,8.75,1.0,19.0,6.333333333333333,6.0,6.166666666666667,515.0,0.0,17.0,0.0,5.051819488045726e+18,3.0,512.0,8.0,101.0
4611686018434775199,Kyle_lks,2019-08-09T05:05:07Z,8.0,39.0,31.0,1.2580645161290323,9.0,3.9,1.0,39.0,4.333333333333333,3.4444444444444446,3.888888888888889,532.0,0.0,17.0,0.0,5.051819488045726e+18,3.0,529.0,8.0,75.0
4611686018434775199,Kyle_lks,2019-08-03T10:23:08Z,2.0,14.0,12.0,1.1666666666666667,10.0,1.2727272727272727,1.0,14.0,1.4,1.2,1.3,589.0,0.0,18.0,0.0,-9.277788461531378e+17,7.0,582.0,13.0,101.0
4611686018434775199,Kyle_lks,2019-08-03T10:11:02Z,4.0,39.0,20.0,1.95,10.0,3.5454545454545454,1.0,24.0,2.4,2.0,2.2,630.0,0.0,18.0,0.0,-9.277788461531378e+17,7.0,623.0,13.0,150.0
4611686018434775199,Kyle_lks,2019-08-03T09:57:19Z,2.0,30.0,16.0,1.875,14.0,2.0,1.0,18.0,1.2857142857142858,1.1428571428571428,1.2142857142857142,729.0,1.0,17.0,1.0,-9.277788461531378e+17,3.0,726.0,15.0,100.0
4611686018434775199,Kyle_lks,2019-08-03T09:45:37Z,1.0,11.0,6.0,1.8333333333333333,9.0,1.1,1.0,7.0,0.7777777777777778,0.6666666666666666,0.7222222222222222,643.0,1.0,17.0,0.0,-9.277788461531378e+17,174.0,469.0,16.0,98.0
4611686018434775199,Kyle_lks,2019-08-02T18:07:52Z,6.0,43.0,14.0,3.0714285714285716,9.0,4.3,1.0,20.0,2.2222222222222223,1.5555555555555556,1.8888888888888888,610.0,0.0,18.0,0.0,1.1503725218317638e+18,13.0,597.0,11.0,152.0
4611686018434775199,Kyle_lks,2019-08-02T17:53:09Z,6.0,31.0,13.0,2.3846153846153846,17.0,1.7222222222222223,1.0,19.0,1.1176470588235294,0.7647058823529411,0.9411764705882353,720.0,1.0,17.0,0.0,1.1503725218317638e+18,6.0,714.0,12.0,121.0
4611686018434775199,Kyle_lks,2019-08-02T10:52:41Z,5.0,27.0,9.0,3.0,14.0,1.8,1.0,14.0,1.0,0.6428571428571429,0.8214285714285714,573.0,0.0,17.0,0.0,2.69783546670146e+18,7.0,566.0,12.0,150.0
4611686018434775199,Kyle_lks,2019-08-02T10:37:37Z,5.0,19.0,14.0,1.3571428571428572,17.0,1.0555555555555556,1.0,19.0,1.1176470588235294,0.8235294117647058,0.9705882352941176,749.0,1.0,18.0,1.0,2.69783546670146e+18,8.0,741.0,13.0,72.0
4611686018434775199,Kyle_lks,2019-08-02T00:47:44Z,4.0,0.0,13.0,0.0,6.0,0.0,0.0,17.0,2.8333333333333335,2.1666666666666665,2.5,599.0,0.0,17.0,0.0,5.846972233511012e+18,10.0,469.0,12.0,150.0
4611686018434775199,Kyle_lks,2019-08-01T23:35:59Z,11.0,22.0,11.0,2.0,8.0,2.4444444444444446,1.0,22.0,2.75,1.375,2.0625,716.0,0.0,18.0,1.0,5.846972233511012e+18,8.0,708.0,13.0,96.0
4611686018434775199,Kyle_lks,2019-08-01T23:21:51Z,5.0,18.0,13.0,1.3846153846153846,17.0,1.0,1.0,18.0,1.0588235294117647,0.7647058823529411,0.9117647058823529,734.0,1.0,17.0,0.0,5.846972233511012e+18,8.0,726.0,12.0,82.0
4611686018434775199,Kyle_lks,2019-08-01T14:59:03Z,7.0,16.0,9.0,1.7777777777777777,17.0,0.8888888888888888,1.0,16.0,0.9411764705882353,0.5294117647058824,0.7352941176470589,727.0,0.0,18.0,1.0,-5.531226976312928e+18,7.0,720.0,12.0,90.0
4611686018434775199,Kyle_lks,2019-08-01T14:45:10Z,5.0,24.0,19.0,1.263157894736842,15.0,1.5,1.0,24.0,1.6,1.2666666666666666,1.4333333333333333,705.0,0.0,18.0,0.0,-5.531226976312928e+18,10.0,695.0,12.0,100.0
4611686018434775199,Kyle_lks,2019-07-31T19:24:09Z,6.0,33.0,16.0,2.0625,12.0,2.5384615384615383,1.0,22.0,1.8333333333333333,1.3333333333333333,1.5833333333333333,762.0,0.0,17.0,1.0,-8.05809220144601e+18,7.0,755.0,12.0,135.0
4611686018434775199,Kyle_lks,2019-07-31T19:10:05Z,8.0,29.0,21.0,1.380952380952381,11.0,2.4166666666666665,1.0,29.0,2.6363636363636362,1.9090909090909092,2.272727272727273,699.0,0.0,17.0,0.0,-8.05809220144601e+18,10.0,689.0,12.0,100.0
4611686018434775199,Kyle_lks,2019-07-30T13:00:30Z,3.0,23.0,10.0,2.3,14.0,1.5333333333333334,1.0,13.0,0.9285714285714286,0.7142857142857143,0.8214285714285714,744.0,0.0,18.0,1.0,4.272151439941343e+18,9.0,735.0,12.0,137.0
4611686018434775199,Kyle_lks,2019-07-30T12:47:15Z,3.0,9.0,6.0,1.5,18.0,0.47368421052631576,1.0,9.0,0.5,0.3333333333333333,0.4166666666666667,595.0,1.0,17.0,0.0,4.272151439941343e+18,6.0,589.0,12.0,76.0
4611686018434775199,Kyle_lks,2019-07-30T12:32:46Z,5.0,16.0,11.0,1.4545454545454546,18.0,0.8421052631578947,1.0,16.0,0.8888888888888888,0.6111111111111112,0.75,697.0,1.0,18.0,0.0,4.272151439941343e+18,6.0,691.0,12.0,78.0
4611686018434775199,Kyle_lks,2019-07-30T12:18:54Z,0.0,2.0,2.0,1.0,10.0,0.18181818181818182,0.0,2.0,0.2,0.2,0.2,713.0,1.0,18.0,1.0,4.272151439941343e+18,179.0,491.0,12.0,63.0
4611686018434775199,Kyle_lks,2019-07-30T12:09:00Z,3.0,20.0,17.0,1.1764705882352942,19.0,1.0,1.0,20.0,1.0526315789473684,0.8947368421052632,0.9736842105263158,707.0,0.0,18.0,1.0,4.272151439941343e+18,3.0,704.0,11.0,89.0
4611686018434775199,Kyle_lks,2019-07-30T11:58:55Z,2.0,12.0,3.0,4.0,2.0,4.0,1.0,5.0,2.5,1.5,2.0,391.0,0.0,18.0,4.0,4.272151439941343e+18,6.0,385.0,12.0,94.0
4611686018434775199,Kyle_lks,2019-07-30T11:45:11Z,2.0,11.0,9.0,1.2222222222222223,13.0,0.7857142857142857,1.0,11.0,0.8461538461538461,0.6923076923076923,0.7692307692307693,727.0,0.0,17.0,1.0,4.272151439941343e+18,7.0,720.0,12.0,80.0
4611686018434775199,Kyle_lks,2019-07-30T11:19:02Z,4.0,34.0,10.0,3.4,11.0,2.8333333333333335,1.0,14.0,1.2727272727272727,0.9090909090909091,1.0909090909090908,717.0,0.0,17.0,0.0,-7.932714287630024e+18,10.0,707.0,12.0,151.0
4611686018434775199,Kyle_lks,2019-07-30T11:03:06Z,9.0,19.0,10.0,1.9,15.0,1.1875,1.0,19.0,1.2666666666666666,0.6666666666666666,0.9666666666666667,742.0,0.0,17.0,1.0,-7.932714287630024e+18,5.0,737.0,13.0,80.0
4611686018434775199,Kyle_lks,2019-07-28T14:03:34Z,7.0,25.0,7.0,3.5714285714285716,17.0,1.3888888888888888,1.0,14.0,0.8235294117647058,0.4117647058823529,0.6176470588235294,679.0,1.0,17.0,0.0,2.1417851217386575e+18,10.0,669.0,12.0,120.0
4611686018434775199,Kyle_lks,2019-07-28T13:47:31Z,9.0,24.0,15.0,1.6,14.0,1.6,1.0,24.0,1.7142857142857142,1.0714285714285714,1.3928571428571428,725.0,0.0,18.0,0.0,2.1417851217386575e+18,10.0,715.0,12.0,100.0
4611686018434775199,Kyle_lks,2019-07-28T13:34:12Z,10.0,23.0,13.0,1.7692307692307692,8.0,2.5555555555555554,1.0,23.0,2.875,1.625,2.25,681.0,0.0,17.0,0.0,2.1417851217386575e+18,7.0,674.0,12.0,100.0
4611686018434775199,Kyle_lks,2019-07-28T10:25:50Z,5.0,27.0,22.0,1.2272727272727273,16.0,1.588235294117647,1.0,27.0,1.6875,1.375,1.53125,751.0,1.0,18.0,1.0,-6.750754801769009e+18,9.0,742.0,12.0,93.0
4611686018434775199,Kyle_lks,2019-07-28T10:18:09Z,3.0,9.0,3.0,3.0,8.0,1.0,1.0,6.0,0.75,0.375,0.5625,327.0,1.0,17.0,4.0,-6.750754801769009e+18,6.0,321.0,14.0,23.0
4611686018434775199,Kyle_lks,2019-07-20T07:20:34Z,3.0,22.0,19.0,1.1578947368421053,11.0,1.8333333333333333,1.0,22.0,2.0,1.7272727272727273,1.8636363636363635,712.0,0.0,18.0,0.0,-3.975966901320355e+18,8.0,704.0,12.0,100.0
4611686018434775199,Kyle_lks,2019-07-20T07:07:00Z,2.0,7.0,5.0,1.4,14.0,0.4666666666666667,1.0,7.0,0.5,0.35714285714285715,0.42857142857142855,698.0,1.0,17.0,0.0,-3.975966901320355e+18,12.0,686.0,12.0,57.0
4611686018434775199,Kyle_lks,2019-07-19T17:58:16Z,4.0,30.0,16.0,1.875,20.0,1.4285714285714286,1.0,20.0,1.0,0.8,0.9,712.0,0.0,18.0,0.0,-4.1084565171851607e+18,10.0,702.0,13.0,150.0
4611686018434775199,Kyle_lks,2019-07-19T17:43:19Z,5.0,19.0,14.0,1.3571428571428572,12.0,1.4615384615384615,1.0,19.0,1.5833333333333333,1.1666666666666667,1.375,738.0,0.0,18.0,1.0,-4.1084565171851607e+18,8.0,730.0,12.0,88.0
4611686018434775199,Kyle_lks,2019-07-19T17:35:46Z,1.0,7.0,5.0,1.4,9.0,0.7,1.0,6.0,0.6666666666666666,0.5555555555555556,0.6111111111111112,334.0,1.0,17.0,4.0,-4.1084565171851607e+18,10.0,324.0,12.0,19.0
4611686018434775199,Kyle_lks,2019-07-18T14:15:48Z,4.0,13.0,9.0,1.4444444444444444,17.0,0.7222222222222222,1.0,13.0,0.7647058823529411,0.5294117647058824,0.6470588235294118,741.0,0.0,18.0,1.0,8.24197247220397e+18,7.0,734.0,12.0,78.0
4611686018434775199,Kyle_lks,2019-07-16T13:27:32Z,7.0,23.0,16.0,1.4375,21.0,1.0454545454545454,1.0,23.0,1.0952380952380953,0.7619047619047619,0.9285714285714286,682.0,1.0,17.0,0.0,-5.637463477384947e+18,6.0,676.0,12.0,72.0
4611686018434775199,Kyle_lks,2019-07-12T04:41:48Z,1.0,24.0,12.0,2.0,10.0,2.1818181818181817,1.0,13.0,1.3,1.2,1.25,730.0,0.0,17.0,0.0,-3.2344686193856927e+18,5.0,725.0,12.0,150.0
4611686018434775199,Kyle_lks,2019-07-10T16:49:12Z,5.0,19.0,14.0,1.3571428571428572,13.0,1.3571428571428572,1.0,19.0,1.4615384615384615,1.0769230769230769,1.2692307692307692,773.0,0.0,18.0,0.0,7.895674369836404e+18,57.0,716.0,13.0,100.0
4611686018434775199,Kyle_lks,2019-07-10T16:34:07Z,1.0,12.0,11.0,1.0909090909090908,22.0,0.5217391304347826,1.0,12.0,0.5454545454545454,0.5,0.5227272727272727,717.0,1.0,17.0,1.0,7.895674369836404e+18,7.0,710.0,12.0,86.0
4611686018434775199,Kyle_lks,2019-07-10T16:20:36Z,0.0,5.0,5.0,1.0,9.0,0.5,1.0,5.0,0.5555555555555556,0.5555555555555556,0.5555555555555556,719.0,1.0,18.0,1.0,7.895674369836404e+18,385.0,334.0,15.0,47.0
4611686018434775199,Kyle_lks,2019-07-10T16:10:43Z,4.0,40.0,17.0,2.3529411764705883,17.0,2.2222222222222223,1.0,21.0,1.2352941176470589,1.0,1.1176470588235294,774.0,0.0,17.0,1.0,7.895674369836404e+18,7.0,767.0,12.0,135.0
4611686018434775199,Kyle_lks,2019-07-09T09:57:41Z,4.0,25.0,21.0,1.1904761904761905,17.0,1.3888888888888888,1.0,25.0,1.4705882352941178,1.2352941176470589,1.3529411764705883,647.0,0.0,18.0,0.0,7.635210572905064e+18,9.0,638.0,12.0,100.0
4611686018434775199,Kyle_lks,2019-07-08T17:14:23Z,9.0,48.0,19.0,2.526315789473684,14.0,3.2,1.0,28.0,2.0,1.3571428571428572,1.6785714285714286,714.0,0.0,17.0,1.0,6.076246642474097e+18,8.0,706.0,15.0,142.0
4611686018434775199,Kyle_lks,2019-07-08T17:00:16Z,1.0,17.0,16.0,1.0625,17.0,0.9444444444444444,1.0,17.0,1.0,0.9411764705882353,0.9705882352941176,709.0,1.0,17.0,0.0,6.076246642474097e+18,3.0,706.0,12.0,84.0
4611686018434775199,Kyle_lks,2019-07-08T16:44:21Z,4.0,15.0,11.0,1.3636363636363635,17.0,0.8333333333333334,1.0,15.0,0.8823529411764706,0.6470588235294118,0.7647058823529411,711.0,1.0,17.0,0.0,6.076246642474097e+18,7.0,704.0,12.0,76.0
4611686018434775199,Kyle_lks,2019-07-08T16:30:34Z,4.0,23.0,10.0,2.3,15.0,1.4375,1.0,14.0,0.9333333333333333,0.6666666666666666,0.8,666.0,0.0,18.0,0.0,6.076246642474097e+18,6.0,660.0,12.0,150.0
4611686018434775199,Kyle_lks,2019-07-03T15:23:47Z,6.0,31.0,16.0,1.9375,15.0,1.9375,1.0,22.0,1.4666666666666666,1.0666666666666667,1.2666666666666666,685.0,1.0,17.0,0.0,-8.802632398496744e+18,13.0,672.0,13.0,116.0
4611686018434775199,Kyle_lks,2019-07-03T15:04:05Z,6.0,16.0,10.0,1.6,16.0,0.9411764705882353,1.0,16.0,1.0,0.625,0.8125,666.0,1.0,18.0,0.0,5.817035492708569e+18,9.0,657.0,12.0,84.0
4611686018434775199,Kyle_lks,2019-06-24T09:14:37Z,0.0,23.0,9.0,2.5555555555555554,16.0,1.3529411764705883,1.0,9.0,0.5625,0.5625,0.5625,692.0,0.0,18.0,1.0,-5.961830753679704e+18,2.0,690.0,12.0,143.0
4611686018434775199,Kyle_lks,2019-06-19T18:11:23Z,1.0,8.0,4.0,2.0,11.0,0.6666666666666666,0.0,5.0,0.45454545454545453,0.36363636363636365,0.4090909090909091,397.0,1.0,18.0,4.0,3.657573028157937e+18,3.0,363.0,11.0,29.0
4611686018434775199,Kyle_lks,2019-06-19T15:40:07Z,2.0,13.0,4.0,3.25,27.0,0.4642857142857143,1.0,6.0,0.2222222222222222,0.14814814814814814,0.18518518518518517,772.0,0.0,17.0,1.0,3.0446623206722186e+18,3.0,769.0,8.0,121.0
4611686018434775199,Kyle_lks,2019-06-19T15:24:52Z,3.0,12.0,9.0,1.3333333333333333,19.0,0.6,1.0,12.0,0.631578947368421,0.47368421052631576,0.5526315789473685,750.0,1.0,18.0,1.0,3.0446623206722186e+18,7.0,743.0,16.0,57.0
4611686018434775199,Kyle_lks,2019-06-19T15:10:29Z,3.0,12.0,7.0,1.7142857142857142,18.0,0.631578947368421,1.0,10.0,0.5555555555555556,0.3888888888888889,0.4722222222222222,659.0,1.0,18.0,0.0,3.0446623206722186e+18,7.0,652.0,12.0,83.0
4611686018434775199,Kyle_lks,2019-06-19T14:56:11Z,5.0,31.0,12.0,2.5833333333333335,17.0,1.7222222222222223,1.0,17.0,1.0,0.7058823529411765,0.8529411764705882,744.0,1.0,18.0,1.0,3.0446623206722186e+18,8.0,736.0,12.0,122.0
4611686018434775199,Kyle_lks,2019-06-19T14:42:08Z,4.0,6.0,5.0,1.2,5.0,1.0,1.0,9.0,1.8,1.0,1.4,629.0,0.0,17.0,0.0,3.0446623206722186e+18,0.0,629.0,8.0,6.0
4611686018434775199,Kyle_lks,2019-06-19T14:34:29Z,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,735.0,1.0,18.0,1.0,3.0446623206722186e+18,6.0,329.0,17.0,58.0
4611686018434775199,Kyle_lks,2019-06-19T13:19:55Z,1.0,17.0,10.0,1.7,15.0,1.0625,1.0,11.0,0.7333333333333333,0.6666666666666666,0.7,640.0,1.0,18.0,0.0,-7.784293422961211e+18,8.0,632.0,13.0,83.0
4611686018434775199,Kyle_lks,2019-06-19T12:51:53Z,5.0,6.0,4.0,1.5,6.0,0.8571428571428571,1.0,9.0,1.5,0.6666666666666666,1.0833333333333333,473.0,0.0,17.0,0.0,-5.848473061853988e+18,0.0,473.0,8.0,6.0
