pid,name,period,assists,score,kills,averageScorePerKill,deaths,averageScorePerLife,completed,opponentsDefeated,efficiency,killsDeathsRatio,killsDeathsAssists,activityDurationSeconds,standing,team,completionReason,fireteamId,startSeconds,timePlayedSeconds,playerCount,teamScore
4611686018434775199,Kyle_lks,2019-06-19T12:35:41Z,2.0,2.0,8.0,0.25,15.0,0.125,1.0,10.0,0.6666666666666666,0.5333333333333333,0.6,822.0,1.0,17.0,0.0,-5.848473061853988e+18,2.0,820.0,8.0,2.0
4611686018434775199,Kyle_lks,2019-06-19T12:20:10Z,7.0,20.0,8.0,2.5,16.0,1.1764705882352942,1.0,15.0,0.9375,0.5,0.71875,664.0,1.0,17.0,0.0,-5.848473061853988e+18,7.0,657.0,12.0,118.0
4611686018434775199,Kyle_lks,2019-06-19T12:05:29Z,3.0,7.0,3.0,2.3333333333333335,6.0,1.0,1.0,6.0,1.0,0.5,0.75,628.0,1.0,17.0,0.0,-5.848473061853988e+18,418.0,210.0,13.0,117.0
4611686018434775199,Kyle_lks,2019-06-19T12:00:06Z,3.0,9.0,3.0,3.0,11.0,0.75,1.0,6.0,0.5454545454545454,0.2727272727272727,0.4090909090909091,614.0,1.0,18.0,0.0,-5.848473061853988e+18,35.0,579.0,12.0,52.0
4611686018434775199,Kyle_lks,2019-06-17T11:47:26Z,4.0,31.0,8.0,3.875,1.0,15.5,1.0,12.0,12.0,8.0,10.0,320.0,0.0,18.0,4.0,5.754754013710201e+18,2.0,318.0,10.0,96.0
4611686018434775199,Kyle_lks,2019-06-17T10:59:00Z,1.0,4.0,1.0,4.0,4.0,0.8,0.0,2.0,0.5,0.25,0.375,334.0,1.0,17.0,4.0,5.776813125158524e+16,8.0,313.0,12.0,21.0
4611686018434775199,Kyle_lks,2019-06-17T10:52:04Z,0.0,1.0,0.0,1.0,7.0,0.125,0.0,0.0,0.0,0.0,0.0,411.0,1.0,18.0,4.0,5.776813125158524e+16,7.0,296.0,14.0,28.0
4611686018434775199,Kyle_lks,2019-06-17T10:38:02Z,7.0,11.0,4.0,2.75,9.0,1.1,1.0,11.0,1.2222222222222223,0.4444444444444444,0.8333333333333334,741.0,0.0,17.0,0.0,5.776813125158524e+16,8.0,733.0,14.0,100.0
4611686018434775199,Kyle_lks,2019-06-17T08:04:11Z,4.0,17.0,13.0,1.3076923076923077,17.0,0.9444444444444444,1.0,17.0,1.0,0.7647058823529411,0.8823529411764706,709.0,1.0,18.0,1.0,-4.313059285338085e+16,7.0,702.0,12.0,77.0
4611686018434775199,Kyle_lks,2019-06-17T07:44:58Z,10.0,17.0,7.0,2.4285714285714284,12.0,1.3076923076923077,1.0,17.0,1.4166666666666667,0.5833333333333334,1.0,724.0,0.0,18.0,0.0,-4.313059285338085e+16,7.0,717.0,13.0,100.0
4611686018434775199,Kyle_lks,2019-06-17T07:31:55Z,13.0,39.0,8.0,4.875,15.0,2.4375,1.0,21.0,1.4,0.5333333333333333,0.9666666666666667,684.0,0.0,18.0,0.0,-4.313059285338085e+16,7.0,677.0,13.0,150.0
4611686018434775199,Kyle_lks,2019-06-17T07:15:09Z,5.0,21.0,10.0,2.1,16.0,1.2352941176470589,1.0,15.0,0.9375,0.625,0.78125,739.0,0.0,17.0,0.0,-4.313059285338085e+16,7.0,732.0,12.0,150.0
4611686018434775199,Kyle_lks,2019-06-17T07:00:45Z,4.0,21.0,5.0,4.2,12.0,1.6153846153846154,1.0,9.0,0.75,0.4166666666666667,0.5833333333333334,750.0,0.0,18.0,1.0,-4.313059285338085e+16,7.0,743.0,12.0,121.0
4611686018434775199,Kyle_lks,2019-06-17T06:48:49Z,8.0,32.0,9.0,3.5555555555555554,17.0,1.7777777777777777,1.0,17.0,1.0,0.5294117647058824,0.7647058823529411,624.0,0.0,18.0,0.0,-4.313059285338085e+16,8.0,616.0,12.0,150.0
4611686018434775199,Kyle_lks,2019-06-17T06:34:07Z,12.0,21.0,9.0,2.3333333333333335,14.0,1.4,1.0,21.0,1.5,0.6428571428571429,1.0714285714285714,768.0,1.0,18.0,1.0,-4.313059285338085e+16,13.0,755.0,12.0,77.0
4611686018434775199,Kyle_lks,2019-06-17T06:20:03Z,4.0,20.0,7.0,2.857142857142857,14.0,1.3333333333333333,1.0,11.0,0.7857142857142857,0.5,0.6428571428571429,668.0,1.0,17.0,0.0,-4.313059285338085e+16,7.0,661.0,12.0,82.0
4611686018434775199,Kyle_lks,2019-06-15T11:55:48Z,3.0,10.0,4.0,2.5,14.0,0.6666666666666666,1.0,7.0,0.5,0.2857142857142857,0.39285714285714285,637.0,1.0,17.0,0.0,-6.562986105522618e+18,8.0,629.0,12.0,97.0
4611686018434775199,Kyle_lks,2019-06-15T10:12:41Z,4.0,21.0,10.0,2.1,14.0,1.4,1.0,14.0,1.0,0.7142857142857143,0.8571428571428571,590.0,1.0,17.0,0.0,7.270216485960298e+18,3.0,587.0,8.0,41.0
4611686018434775199,Kyle_lks,2019-06-15T09:59:15Z,5.0,0.0,2.0,0.0,10.0,0.0,1.0,7.0,0.7,0.2,0.45,544.0,1.0,17.0,0.0,7.270216485960298e+18,2.0,542.0,8.0,0.0
4611686018434775199,Kyle_lks,2019-06-15T09:45:41Z,2.0,13.0,11.0,1.1818181818181819,15.0,0.8125,1.0,13.0,0.8666666666666667,0.7333333333333333,0.8,699.0,1.0,17.0,1.0,7.270216485960298e+18,3.0,696.0,8.0,48.0
4611686018434775199,Kyle_lks,2019-06-15T09:35:34Z,3.0,1.0,2.0,0.5,8.0,0.1111111111111111,1.0,5.0,0.625,0.25,0.4375,471.0,1.0,17.0,0.0,7.270216485960298e+18,0.0,471.0,8.0,1.0
4611686018434775199,Kyle_lks,2019-06-15T09:20:24Z,5.0,4.0,6.0,0.6666666666666666,10.0,0.36363636363636365,1.0,11.0,1.1,0.6,0.85,753.0,0.0,17.0,0.0,7.270216485960298e+18,2.0,751.0,8.0,4.0
4611686018434775199,Kyle_lks,2019-06-15T09:06:49Z,4.0,25.0,9.0,2.7777777777777777,18.0,1.3157894736842106,1.0,13.0,0.7222222222222222,0.5,0.6111111111111112,668.0,1.0,17.0,0.0,7.270216485960298e+18,2.0,666.0,8.0,60.0
4611686018434775199,Kyle_lks,2019-06-15T08:56:26Z,3.0,6.0,3.0,2.0,5.0,1.0,1.0,6.0,1.2,0.6,0.9,490.0,0.0,18.0,0.0,7.270216485960298e+18,2.0,488.0,8.0,6.0
4611686018434775199,Kyle_lks,2019-06-15T08:39:09Z,7.0,22.0,15.0,1.4666666666666666,16.0,1.2941176470588236,1.0,22.0,1.375,0.9375,1.15625,698.0,1.0,18.0,1.0,7.270216485960298e+18,2.0,696.0,8.0,54.0
4611686018434775199,Kyle_lks,2019-06-15T08:27:53Z,3.0,27.0,12.0,2.25,16.0,1.588235294117647,1.0,15.0,0.9375,0.75,0.84375,577.0,0.0,17.0,0.0,7.270216485960298e+18,2.0,575.0,8.0,100.0
4611686018434775199,Kyle_lks,2019-06-15T08:12:06Z,7.0,25.0,6.0,4.166666666666667,13.0,1.7857142857142858,1.0,13.0,1.0,0.46153846153846156,0.7307692307692307,734.0,0.0,17.0,1.0,7.270216485960298e+18,7.0,727.0,12.0,124.0
4611686018434775199,Kyle_lks,2019-06-15T07:57:30Z,7.0,16.0,9.0,1.7777777777777777,20.0,0.7619047619047619,1.0,16.0,0.8,0.45,0.625,764.0,1.0,17.0,1.0,7.270216485960298e+18,8.0,756.0,15.0,79.0
4611686018434775199,Kyle_lks,2017-11-29T07:47:09Z,4.0,10.0,6.0,1.6666666666666667,12.0,0.7692307692307693,1.0,10.0,0.8333333333333334,0.5,0.6666666666666666,551.0,1.0,16.0,1.0,-6.533809376782667e+18,3.0,548.0,8.0,34.0
4611686018434775199,Kyle_lks,2017-11-29T07:42:11Z,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,539.0,1.0,16.0,0.0,7.557256889965708e+18,3.0,168.0,9.0,58.0
4611686018434775199,Kyle_lks,2017-11-29T07:29:53Z,0.0,12.0,5.0,2.4,10.0,1.0909090909090908,1.0,5.0,0.5,0.5,0.5,484.0,1.0,17.0,0.0,7.557256889965708e+18,3.0,481.0,8.0,46.0
4611686018434775199,Kyle_lks,2017-11-29T07:18:23Z,5.0,15.0,10.0,1.5,13.0,1.0714285714285714,1.0,15.0,1.1538461538461537,0.7692307692307693,0.9615384615384616,556.0,1.0,17.0,1.0,7.557256889965708e+18,3.0,553.0,8.0,47.0
4611686018434775199,Kyle_lks,2017-11-29T06:56:47Z,1.0,10.0,5.0,2.0,11.0,0.8333333333333334,1.0,6.0,0.5454545454545454,0.45454545454545453,0.5,544.0,1.0,16.0,0.0,7.557256889965708e+18,177.0,367.0,9.0,57.0
4611686018434775199,Kyle_lks,2017-11-29T06:50:23Z,3.0,32.0,13.0,2.4615384615384617,9.0,3.2,1.0,16.0,1.7777777777777777,1.4444444444444444,1.6111111111111112,515.0,0.0,17.0,0.0,7.557256889965708e+18,3.0,512.0,9.0,71.0
4611686018434775199,Kyle_lks,2017-11-29T06:39:24Z,1.0,11.0,7.0,1.5714285714285714,17.0,0.6111111111111112,1.0,8.0,0.47058823529411764,0.4117647058823529,0.4411764705882353,557.0,1.0,17.0,1.0,7.557256889965708e+18,3.0,554.0,8.0,62.0
4611686018434775199,Kyle_lks,2017-11-29T06:28:43Z,5.0,11.0,6.0,1.8333333333333333,11.0,0.9166666666666666,1.0,11.0,1.0,0.5454545454545454,0.7727272727272727,553.0,1.0,16.0,1.0,7.557256889965708e+18,3.0,550.0,8.0,36.0
4611686018434775199,Kyle_lks,2017-11-29T06:18:02Z,1.0,4.0,3.0,1.3333333333333333,4.0,0.8,1.0,4.0,1.0,0.75,0.875,568.0,0.0,16.0,1.0,7.557256889965708e+18,381.0,187.0,9.0,37.0
4611686018434775199,Kyle_lks,2017-11-29T06:14:22Z,5.0,22.0,17.0,1.2941176470588236,11.0,1.8333333333333333,1.0,22.0,2.0,1.5454545454545454,1.7727272727272727,557.0,0.0,16.0,1.0,7.557256889965708e+18,0.0,557.0,8.0,50.0
4611686018434775199,Kyle_lks,2017-11-29T06:02:44Z,0.0,5.0,5.0,1.0,10.0,0.45454545454545453,1.0,5.0,0.5,0.5,0.5,553.0,1.0,16.0,1.0,7.557256889965708e+18,3.0,550.0,8.0,33.0
4611686018434775199,Kyle_lks,2017-11-29T05:50:57Z,4.0,9.0,5.0,1.8,14.0,0.6,1.0,9.0,0.6428571428571429,0.35714285714285715,0.5,565.0,1.0,16.0,1.0,7.557256889965708e+18,3.0,562.0,8.0,39.0
4611686018434775199,Kyle_lks,2017-11-28T11:32:25Z,8.0,33.0,15.0,2.2,15.0,2.0625,1.0,23.0,1.5333333333333334,1.0,1.2666666666666666,553.0,0.0,16.0,1.0,-4.673341874395469e+18,0.0,553.0,8.0,85.0
4611686018434775199,Kyle_lks,2017-11-28T11:25:24Z,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,330.0,1.0,17.0,4.0,-4.673341874395469e+18,294.0,36.0,9.0,7.0
4611686018434775199,Kyle_lks,2017-11-28T11:21:35Z,5.0,35.0,15.0,2.3333333333333335,6.0,5.0,1.0,20.0,3.3333333333333335,2.5,2.9166666666666665,436.0,0.0,16.0,0.0,-4.673341874395469e+18,0.0,436.0,8.0,70.0
4611686018434775199,Kyle_lks,2017-11-28T11:11:45Z,4.0,18.0,6.0,3.0,8.0,2.0,1.0,10.0,1.25,0.75,1.0,521.0,0.0,17.0,0.0,-4.673341874395469e+18,3.0,518.0,10.0,70.0
4611686018434775199,Kyle_lks,2017-11-28T10:39:48Z,3.0,17.0,7.0,2.4285714285714284,11.0,1.4166666666666667,1.0,10.0,0.9090909090909091,0.6363636363636364,0.7727272727272727,549.0,1.0,17.0,1.0,5.906813580934557e+18,3.0,546.0,8.0,50.0
4611686018434775199,Kyle_lks,2017-11-28T10:30:45Z,1.0,30.0,14.0,2.142857142857143,9.0,3.0,1.0,15.0,1.6666666666666667,1.5555555555555556,1.6111111111111112,445.0,0.0,17.0,0.0,5.906813580934557e+18,0.0,445.0,8.0,70.0
4611686018434775199,Kyle_lks,2017-11-26T19:34:15Z,7.0,12.0,5.0,2.4,10.0,1.0909090909090908,1.0,12.0,1.2,0.5,0.85,549.0,0.0,17.0,1.0,-5.481588254555068e+18,104.0,445.0,9.0,49.0
4611686018434775199,Kyle_lks,2017-11-26T19:26:00Z,6.0,16.0,10.0,1.6,13.0,1.1428571428571428,1.0,16.0,1.2307692307692308,0.7692307692307693,1.0,552.0,1.0,17.0,1.0,-5.481588254555068e+18,3.0,549.0,9.0,43.0
4611686018434775199,Kyle_lks,2017-11-26T19:13:49Z,5.0,9.0,4.0,2.25,12.0,0.6923076923076923,1.0,9.0,0.75,0.3333333333333333,0.5416666666666666,579.0,1.0,17.0,1.0,-5.481588254555068e+18,3.0,576.0,8.0,35.0
4611686018434775199,Kyle_lks,2017-11-24T15:00:34Z,1.0,0.0,6.0,0.0,11.0,0.0,1.0,7.0,0.6363636363636364,0.5454545454545454,0.5909090909090909,579.0,1.0,17.0,0.0,-2.2629627368880302e+18,3.0,576.0,8.0,0.0
4611686018434775199,Kyle_lks,2017-11-24T14:47:03Z,1.0,1.0,9.0,0.1111111111111111,14.0,0.06666666666666667,1.0,10.0,0.7142857142857143,0.6428571428571429,0.6785714285714286,747.0,1.0,17.0,1.0,-2.2629627368880302e+18,2.0,745.0,8.0,1.0
4611686018434775199,Kyle_lks,2017-11-24T14:33:54Z,2.0,9.0,4.0,2.25,6.0,1.2857142857142858,1.0,6.0,1.0,0.6666666666666666,0.8333333333333334,380.0,1.0,17.0,0.0,-2.2629627368880302e+18,134.0,246.0,8.0,22.0
4611686018434775199,Kyle_lks,2017-11-24T14:19:37Z,0.0,6.0,5.0,1.2,8.0,0.6666666666666666,1.0,5.0,0.625,0.625,0.625,332.0,1.0,17.0,4.0,-2.2629627368880302e+18,3.0,329.0,8.0,9.0
4611686018434775199,Kyle_lks,2017-11-24T14:14:26Z,1.0,3.0,1.0,3.0,9.0,0.3,1.0,2.0,0.2222222222222222,0.1111111111111111,0.16666666666666666,261.0,1.0,16.0,4.0,-2.2629627368880302e+18,3.0,258.0,9.0,6.0
4611686018434775199,Kyle_lks,2017-11-24T14:04:05Z,2.0,7.0,5.0,1.4,4.0,1.4,1.0,7.0,1.75,1.25,1.5,552.0,1.0,16.0,1.0,-2.2629627368880302e+18,326.0,226.0,7.0,27.0
4611686018434775199,Kyle_lks,2017-11-24T13:59:48Z,2.0,27.0,15.0,1.8,15.0,1.6875,1.0,17.0,1.1333333333333333,1.0,1.0666666666666667,511.0,1.0,17.0,0.0,-2.2629627368880302e+18,2.0,509.0,8.0,50.0
4611686018434775199,Kyle_lks,2017-11-24T13:51:44Z,0.0,2.0,1.0,2.0,9.0,0.2,1.0,1.0,0.1111111111111111,0.1111111111111111,0.1111111111111111,256.0,1.0,16.0,4.0,-2.2629627368880302e+18,0.0,256.0,8.0,3.0
4611686018434775199,Kyle_lks,2017-11-24T13:42:53Z,5.0,24.0,7.0,3.4285714285714284,8.0,2.6666666666666665,1.0,12.0,1.5,0.875,1.1875,466.0,0.0,17.0,0.0,-2.2629627368880302e+18,3.0,463.0,8.0,70.0
4611686018434775199,Kyle_lks,2017-11-24T13:34:02Z,6.0,8.0,0.0,8.0,12.0,0.6153846153846154,1.0,6.0,0.5,0.0,0.25,436.0,1.0,17.0,0.0,-2.2629627368880302e+18,3.0,433.0,8.0,39.0
4611686018434775199,Kyle_lks,2017-11-24T09:10:38Z,3.0,20.0,17.0,1.1764705882352942,7.0,2.5,1.0,20.0,2.857142857142857,2.4285714285714284,2.642857142857143,549.0,0.0,16.0,1.0,3.2965005746823096e+18,0.0,549.0,8.0,47.0
4611686018434775199,Kyle_lks,2017-11-22T10:35:06Z,0.0,1.0,0.0,1.0,7.0,0.125,1.0,0.0,0.0,0.0,0.0,245.0,1.0,16.0,4.0,-4.883110160667716e+18,3.0,242.0,9.0,4.0
4611686018434775199,Kyle_lks,2017-11-02T09:01:46Z,1.0,12.0,4.0,3.0,10.0,1.0909090909090908,1.0,5.0,0.5,0.4,0.45,563.0,1.0,16.0,1.0,8.141367903797564e+17,217.0,346.0,13.0,32.0
4611686018434775199,Kyle_lks,2017-11-02T08:13:49Z,7.0,41.0,17.0,2.411764705882353,14.0,2.7333333333333334,1.0,24.0,1.7142857142857142,1.2142857142857142,1.4642857142857142,566.0,0.0,17.0,1.0,8.141367903797564e+17,3.0,563.0,8.0,96.0
4611686018434775199,Kyle_lks,2017-11-02T08:02:36Z,6.0,12.0,11.0,1.0909090909090908,15.0,0.75,1.0,17.0,1.1333333333333333,0.7333333333333333,0.9333333333333333,545.0,0.0,16.0,1.0,8.141367903797564e+17,3.0,542.0,8.0,33.0
4611686018434775199,Kyle_lks,2017-11-01T16:13:54Z,4.0,11.0,11.0,1.0,14.0,0.7333333333333333,1.0,15.0,1.0714285714285714,0.7857142857142857,0.9285714285714286,547.0,1.0,16.0,1.0,-7.582399641486132e+18,3.0,544.0,8.0,25.0
4611686018434775199,Kyle_lks,2017-11-01T16:02:29Z,6.0,14.0,8.0,1.75,14.0,0.9333333333333333,1.0,14.0,1.0,0.5714285714285714,0.7857142857142857,544.0,1.0,17.0,1.0,-7.582399641486132e+18,3.0,541.0,8.0,32.0
4611686018434775199,Kyle_lks,2017-10-26T18:01:10Z,2.0,8.0,5.0,1.6,15.0,0.5,1.0,7.0,0.4666666666666667,0.3333333333333333,0.4,559.0,0.0,17.0,1.0,2.9433183968370524e+18,3.0,556.0,8.0,44.0
4611686018434775199,Kyle_lks,2017-10-26T17:50:54Z,1.0,3.0,0.0,3.0,6.0,0.42857142857142855,0.0,1.0,0.16666666666666666,0.0,0.08333333333333333,489.0,1.0,16.0,0.0,2.9433183968370524e+18,3.0,281.0,10.0,31.0
4611686018434775199,Kyle_lks,2017-10-26T17:39:59Z,3.0,19.0,8.0,2.375,17.0,1.0555555555555556,1.0,11.0,0.6470588235294118,0.47058823529411764,0.5588235294117647,547.0,1.0,16.0,0.0,2.9433183968370524e+18,3.0,544.0,8.0,70.0
4611686018434775199,Kyle_lks,2017-10-26T17:29:32Z,3.0,9.0,12.0,0.75,14.0,0.6,1.0,15.0,1.0714285714285714,0.8571428571428571,0.9642857142857143,575.0,1.0,17.0,1.0,2.9433183968370524e+18,3.0,572.0,8.0,28.0
4611686018434775199,Kyle_lks,2017-10-26T09:58:36Z,9.0,16.0,7.0,2.2857142857142856,15.0,1.0,1.0,16.0,1.0666666666666667,0.4666666666666667,0.7666666666666667,546.0,1.0,16.0,1.0,-2.99223858889751e+17,3.0,543.0,8.0,34.0
4611686018434775199,Kyle_lks,2017-10-26T09:47:52Z,4.0,13.0,5.0,2.6,14.0,0.8666666666666667,1.0,9.0,0.6428571428571429,0.35714285714285715,0.5,595.0,0.0,16.0,0.0,-2.99223858889751e+17,3.0,592.0,8.0,100.0
4611686018434775199,Kyle_lks,2017-10-26T09:36:23Z,4.0,15.0,11.0,1.3636363636363635,16.0,0.8823529411764706,1.0,15.0,0.9375,0.6875,0.8125,569.0,1.0,16.0,1.0,-2.99223858889751e+17,3.0,566.0,8.0,37.0
4611686018434775199,Kyle_lks,2017-10-26T09:25:05Z,7.0,22.0,15.0,1.4666666666666666,10.0,2.0,1.0,22.0,2.2,1.5,1.85,555.0,0.0,17.0,1.0,-2.99223858889751e+17,3.0,552.0,9.0,53.0
4611686018434775199,Kyle_lks,2017-10-26T09:15:04Z,1.0,26.0,13.0,2.0,10.0,2.3636363636363638,1.0,14.0,1.4,1.3,1.35,554.0,0.0,17.0,1.0,-2.99223858889751e+17,3.0,551.0,8.0,73.0
4611686018434775199,Kyle_lks,2017-10-26T08:49:45Z,7.0,4.0,8.0,0.5,10.0,0.36363636363636365,1.0,15.0,1.5,0.8,1.15,737.0,0.0,16.0,0.0,-2.99223858889751e+17,2.0,735.0,8.0,4.0
4611686018434775199,Kyle_lks,2017-10-26T08:33:40Z,4.0,0.0,12.0,0.0,11.0,0.0,1.0,16.0,1.4545454545454546,1.0909090909090908,1.2727272727272727,703.0,1.0,16.0,0.0,-2.99223858889751e+17,3.0,700.0,8.0,0.0
4611686018434775199,Kyle_lks,2017-10-26T04:57:29Z,3.0,4.0,1.0,4.0,17.0,0.2222222222222222,1.0,4.0,0.23529411764705882,0.058823529411764705,0.14705882352941177,568.0,1.0,17.0,1.0,-2.99223858889751e+17,3.0,565.0,8.0,27.0
4611686018434775199,Kyle_lks,2017-10-26T04:47:05Z,2.0,5.0,3.0,1.6666666666666667,15.0,0.3125,1.0,5.0,0.3333333333333333,0.2,0.26666666666666666,555.0,1.0,16.0,1.0,-2.99223858889751e+17,3.0,552.0,9.0,31.0
4611686018434775199,Kyle_lks,2017-09-07T11:00:26Z,0.0,1.0,1.0,1.0,3.0,0.25,0.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,563.0,1.0,17.0,1.0,-4.923644777699718e+18,3.0,199.0,8.0,8.0
4611686018434775199,Kyle_lks,2017-09-07T10:49:55Z,1.0,8.0,10.0,0.8,15.0,0.5,1.0,11.0,0.7333333333333333,0.6666666666666666,0.7,546.0,1.0,16.0,1.0,-4.923644777699718e+18,3.0,543.0,8.0,33.0
